03270018-fra.6, 2098791, 5527318, 171398, 2317230, 740234, 934929, 482911, 3544585, 1761567, 1524494, 2032205, 3420163, 3412249, 1004311, 2892082, 407640, 564373, 2375376, 7213519, 4371133, 1154887, 2540054, 1116971, 1443265, 2236895, 3445428, 10318711, 13916186, 2205279, 5464921, 576572, 4054801, 9307915, 149957, 23189, 1555077, 1327902, 2576909, 5551533, 89465, 1809414, 813592, 188946, 1055939, 1040582, 4223265, 10020556, 2698299, 434067, 230063, 1942012, 4264418, 934976, 309827, 9647862, 15100424, 4869483, 843636, 10328984, 164579, 7072378, 745725, 78722, 440975, 3876100, 2088797, 4265530, 2409172, 1166132, 1583035, 2582399, 1290979, 626635, 2304799, 161747, 1311118, 3382764, 10914536, 3621367, 1883854, 629360, 144079, 855879, 2157443, 7365028, 360287, 4453877, 3867912, 6626290, 2277655, 1052282, 1590194, 2854554, 878971, 3235230, 682345, 1919411, 1185871, 799901, 16944399, 1906608, 3156854, 2721123, 1023338, 13343826, 4100940, 1496343, 10587752, 3182858, 3832775, 3305337, 588954, 18004823, 5469528, 2479214, 1217733, 3738892, 103773, 1760131, 241716, 7974075, 3504849, 5738478, 38286, 410783, 11098673, 2337427, 9587440, 438932, 5992777, 500388, 628425, 2203880, 3670920, 1181890, 1673826, 8321157, 10460566, 2014895, 6444876, 501276, 2472879, 5728400, 35681, 15172031, 1296685, 15491, 5517602, 5386968, 3936693, 582065, 4826240, 6952909, 740361, 684041, 2984565, 3958008, 6863015, 3855236, 4486166, 1266177, 2914070, 258002, 8382927, 3712642, 36389, 732715, 1076211, 9595373, 290081, 711367, 924219, 1107471, 2358150, 1899065, 7921141, 1172845, 2576113, 5827886, 125641, 3022608, 90164, 2408219, 5033453, 8487716, 5823739, 3125724, 2888175, 6993557, 11173989, 2574609, 13314472, 420217, 2459527, 18531, 2048511, 3401014, 4769947, 355233, 2194218, 7139235, 1000082, 5007808, 565461, 2143675, 4457419, 424128, 2525063, 1319019, 13296077, 8816359, 1699647, 516739, 2395819, 1838929, 7719487, 4526840, 455974, 2765565, 2034910, 1897677, 2749837, 255370, 213647, 1036190, 2901568, 12817830, 8952511, 3461060, 225169, 2706549, 5505023, 308657, 278915, 2463985, 1726636, 535307, 5931043, 3664657, 136932
03270023-eng.6, 5807435, 9309731, 3215856, 196343, 12127817, 1017362, 309809, 2867194, 5248011, 2153224, 3919904, 4115038, 5561365, 4788212, 2620742, 7672320, 2870392, 1193372, 377393, 4726311, 2376801, 248962, 1819083, 2576089, 1863277, 3727592, 4962570, 3883309, 738114, 6837707, 2955942, 1382215, 5803653, 10969416, 8469745, 12369205, 105366, 10380544, 3386745, 5496738, 824172, 3749550, 909285, 1903583, 3782984, 2255508, 3825052, 2723487, 6010262, 581313, 4831534, 159440, 5128543, 4813628, 7807035, 6522061, 7750234, 9068175, 1003956, 15148349, 23228, 7335964, 11224912, 3132060, 1071295, 4779157, 3950318, 4707493, 600806, 3755731, 2974044, 3394756, 4244235, 2266016, 1599517, 1530401, 2440967, 523845, 3168500, 2414860, 3970665, 2906425, 245091, 6496719, 1810999, 3600859, 8084720, 12244690, 467933, 674236, 14072823, 779430, 3388196, 371412, 6020933, 1829860, 1183549, 2470959, 544752, 138674, 2536877, 2031336, 1366361, 118269, 1056734, 28635, 813876, 6702263, 103078, 4865970, 4812, 1182762, 99990, 2118677, 5683370, 3600892, 1793653, 3640461, 2583241, 6325596, 11767126, 8168922, 5427295, 723367, 2617070, 5838100, 1639776, 2893809, 4732497, 9424999, 1488522, 2016299, 10121122, 8570247, 1624486, 17713268, 2031600, 1647230, 5331407, 1138916, 1846291, 873442, 1411971, 211023, 17513238, 8639613, 3421105, 1148465, 4727186, 3061385, 4175253, 1408695, 1730727, 2934495, 992433, 6402726, 4661491, 1698502, 1539694, 10218829, 6568, 3198188, 1532694, 1669045, 718152, 1566080, 2040494, 1329286, 4822692, 5944630, 73577, 607833, 27715654, 951879, 605534, 3950015, 1398971, 214513, 431863, 7967241, 5050474, 6638856, 1624558, 4538246, 5711254, 5830778, 8409899, 5512297, 816972, 1830549, 2740354, 3298723, 1829736, 3135249, 5629726, 5270195, 13441106, 1954800, 2350507, 2467232, 5908041, 219549, 429968, 5703658, 517882, 289074, 12774731, 4779906, 335580, 3392582, 1626468, 3533268, 16339424, 2854740, 197679, 4823881, 7691358, 1891068, 3324906, 1221273, 4794898, 1943783, 354325, 4145826, 4643656, 150530, 7821948, 5911020, 3334536, 9635318, 223878, 3131274, 2312650, 3692887, 2134591, 582484, 7731186, 1479081, 445373, 7788236
03270027-fra.1, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295
03270028-eng.5, 5182899, 508620, 9824281, 4819263, 786995, 19371910, 7932995, 2183455, 7890558, 2282194, 115299, 7086035, 6085454, 2656314, 4430060, 16309231, 3732627, 2513756, 5657651, 6074250, 10758914, 1508572, 8256780, 2680119, 908134, 13963425, 35882, 2912742, 1312931, 7370069, 3887107, 1648938, 5340502, 2062364, 16666769, 525645, 5958996, 966258, 3238862, 1332626, 567777, 2398099, 12064771, 2588695, 4030597, 5551638, 3126492, 816890, 1138525, 20662273, 10775590, 4774806, 7586200, 17265693, 2659760, 2019185, 1509120, 3027840, 6055496, 1832085, 1116020, 622760, 5887845, 6431749, 11620346, 4868567, 3318592, 4377464, 3128398, 3002, 1121684, 11361642, 2870190, 1959822, 2514926, 12010402, 9754, 7816872, 1139969, 2906973, 3559364, 724548, 6296387, 1453692, 4575400, 101863, 1475807, 2143041, 3821253, 3178304, 2135940, 6375006, 10344694, 7570996, 662815, 1322764, 15585870, 2620747, 3206879, 4449901, 29923764, 8010741, 97813, 1067088, 2871110, 3466894, 9059064, 16847616, 4706833, 3557981, 1166917, 2392301, 82385, 1587403, 8174778, 537849, 5088823, 7194242, 358875, 2924381, 5333509, 4330893, 14763238, 404980, 2885962, 911125, 2209224, 618602, 131038, 3404602, 3408544, 415495, 6074713, 19251148, 8271134, 3283454, 4656513, 978622, 5784910, 622765, 4664965, 13238924, 3498781, 6465465, 6446164, 132037, 1230585, 2150781, 8171715, 823168, 14320183, 7995998, 1478202, 5018855, 5927749, 10152259, 3157840, 6021952, 10735099, 4832550, 2537193, 5235193, 9550325, 16717155, 7608505, 3725832, 1704916, 2830979, 6370864, 3885788, 6406506, 1873964, 706443, 6012993, 2551103, 640595, 5672768, 9484696, 2175254, 12193897, 7242741, 858903, 11887154, 8706610, 24456, 6455276, 5057112, 179537, 9144619, 3763100, 12137764, 4365995, 1522626, 5087909, 4199273, 6819238, 1200019, 138473, 1930207, 123138, 1593686, 8897116, 1660709, 4443493, 6218406, 645120, 1482348, 11077766, 4940712, 3455722, 645874, 11297017, 211174, 5718096, 1194383, 1638975, 2979070, 3118199, 1165781, 3135692, 4599437, 5387263, 3098607, 8308720, 803868, 29488470, 4735782, 7815790, 4602722, 1008841, 8553845, 6859218, 401078, 8900508, 4491846, 1722914, 3781092, 6593194, 9035074, 25111056
03270043-eng.4, 144334777, 6091849, 17068929, 77407736, 109510223, 68786090, 4115693, 441917875, 170420270, 5819584, 285887135, 90116125, 197805181, 716199, 50320257, 442892809, 25727774, 446723937, 58731246, 217932637, 109570021, 175929680, 256155566, 48152208, 46748038, 610801219, 457243255, 179998223, 367922328, 40423647, 345751622, 76924517, 171501175, 283492953, 242770366, 104685082, 503723673, 65532356, 303273374, 134904041, 29581164, 180187545, 107212595, 445583924, 231553550, 143909342, 1211356, 18289054, 254573127, 40344033, 41612118, 215445691, 418853680, 24118135, 7814524, 18858557, 197675441, 168303169, 1391877, 267606941, 89480642, 491948319, 423291497, 137661672, 590455274, 148827230, 129348520, 61181760, 95534445, 135603995, 254841686, 40917691, 19444778, 172314164, 168277141, 5988771, 156418728, 70499547, 4076526, 60340234, 44072105, 242502526, 74473104, 50279276, 7319719, 6944005, 233513449, 184296137, 66041721, 30671901, 454409899, 262966633, 131967665, 338812679, 74173490, 24969174, 84826889, 5132736, 9558003, 51550606, 41192295, 65963103, 268192784, 38437941, 16887582, 307184130, 92496728, 50908754, 48156386, 106627915, 142167358, 269031004, 47302666, 213930304, 6579971, 105578070, 394785325, 208110707, 65284490, 146945692, 24558545, 270598888, 9623530, 77559008, 238712922, 17047092, 324688242, 110414474, 92202265, 97694565, 100339039, 92683980, 116477489, 26807130, 173930780, 210542413, 57843335, 120894225, 477120126, 120042833, 237241146, 30487363, 144148620, 117839664, 7575248, 2007930, 26182852, 31330689, 108876565, 246758263, 104080678, 89210127, 1404743, 123608875, 69761644, 96485511, 76145513, 36688088, 4252847, 42527389, 68033542, 100925436, 53294339, 52660230, 41470389, 157536981, 270578937, 6759956, 146684791, 68233793, 233980488, 446688018, 328439564, 482155735, 13060996, 47486080, 127946718, 53605220, 24423749, 330714265, 310033011, 46244730, 39414668, 161159485, 78329456, 16442792, 202175898, 142799913, 162568050, 25673134, 11721614, 165541151, 10630776, 312362314, 277281692, 165478828, 95447566, 81990297, 82918602, 10428450, 519004186, 10881063, 222025405, 13299559, 24026634, 224280973, 389066907, 32598174, 68088249, 241678259, 10037278, 54448975, 887125382, 182376477, 276775268, 375410517, 23980755, 210765314, 369241424, 84707913, 375838003, 79293703, 2710162, 30377926, 102734258, 160037455, 36461134, 142290572, 152144348, 27104033, 194748816, 14170483, 130855595, 194698980, 326868015, 61200957, 31826852, 182676996, 441749923, 337097721
03270053-eng.4, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295
03270053-eng.5, 350404085, 69252818, 211660119, 746520808, 168518348, 227078967, 209934401, 8423892, 114502982, 106169221, 479608644, 366045307, 126021732, 325166233, 497967177, 454923167, 265896717, 142845127, 75083750, 76535531, 98756242, 266160260, 28899772, 940748354, 454915429, 10223062, 361780607, 447068910, 488211355, 348728612, 30335747, 169098242, 202101445, 36089519, 138507291, 485698496, 482061580, 743543753, 192394764, 404958671, 629804506, 149436684, 34038469, 81136398, 179555352, 106551066, 5452800, 794234878, 101071273, 205548152, 53684390, 410950927, 173255869, 71502484, 143589405, 613955544, 60281687, 1120978557, 32329184, 513389019, 241354121, 24522221, 217822662, 129833040, 11621340, 304274503, 182199766, 251678016, 77926808, 497770823, 69297487, 253928397, 191635077, 219417281, 437460582, 175785865, 104812573, 579568589, 156955539, 249247701, 15080049, 115289006, 401915201, 242596510, 55221251, 531598082, 401794385, 396444714, 304778532, 268491972, 833829512, 38344470, 393061919, 438885942, 23913440, 47485151, 233456669, 44924474, 649953019, 243872799, 133391529, 83796309, 192985690, 232758628, 259925418, 284945194, 54764301, 4677809, 38884105, 176407082, 32939847, 124422534, 635252763, 256036768, 209772491, 364803878, 295354548, 54311195, 421227501, 659154864, 7111044, 20511348, 228656109, 198151471, 486465792, 37522410, 100633204, 144438553, 206644522, 112756490, 416418916, 782649540, 25246872, 54423702, 225398170, 798238973, 137299378, 256321302, 151610263, 89465065, 124943314, 91543743, 315791241, 142864315, 31992892, 91510697, 210119599, 281855810, 169597673, 71511132, 255628704, 40831226, 199859134, 233427475, 559352686, 502042318, 45206451, 53104197, 89679610, 120265328, 103360062, 768417886, 413307828, 186948503, 71344618, 82785366, 392287866, 44617, 251758818, 185664022, 531689823, 47065576, 493981845, 342456418, 782337026, 1229456853, 132383743, 137055623, 507759771, 59742989, 3954836, 89323106, 113705046, 501232219, 1194625914, 167528456, 28218348, 63802460, 157038606, 89368410, 194830417, 145115214, 8714263, 98273717, 43731338, 35679824, 295877576, 289989482, 199050118, 184930318, 470739676, 477552512, 125576129, 808107460, 232250598, 195546570, 490005469, 577072003, 563097565, 538614319, 497054762, 206990793, 439087949, 276162707, 121437271, 61075235, 106950262, 139421050, 227648695, 277856150, 81594912, 100863178, 251013802, 113574119, 226658809, 236740019, 44713863, 154027344, 383073480, 312735991, 174820701, 37177321, 127348159, 339029013, 489535985, 147614012, 56297336, 247667267, 386253305, 188075314
03280002-eng.2, 20397221, 121945965, 66337497, 55607787, 24116783, 12071077, 140601503, 14601100, 86715254, 14941785, 11221794, 8336565, 99342096, 398104, 22912991, 56474347, 11909624, 95235498, 7659287, 41076739, 729061, 52325563, 113152732, 41464310, 21420258, 5866569, 12617314, 9111522, 41842345, 36686429, 41192721, 36169392, 41116724, 41505470, 20798592, 13244898, 28067349, 17679778, 22520642, 32908905, 9961726, 94631888, 22020606, 11076945, 9714829, 11076211, 136619402, 35305853, 45826280, 21345343, 9533996, 53909134, 66523833, 2463881, 66346897, 7087143, 36669929, 22574732, 33566360, 37659607, 11541456, 32122721, 12438285, 77455070, 19391725, 1850739, 118169274, 23251844, 6441757, 11545929, 35663745, 8663293, 862842, 635956, 13168864, 7523859, 5173793, 14808788, 1592294, 9818141, 72040009, 52234032, 45506219, 53724941, 23380232, 13812769, 52243688, 36102659, 46756196, 1556123, 36057503, 72708163, 43661014, 21500607, 60875279, 10329617, 9989639, 107660386, 4701594, 11147473, 70477484, 4819960, 20212450, 75396015, 10050629, 13049368, 20502779, 48265292, 33004814, 8701539, 17727600, 105880, 79093702, 45098926, 149122978, 23959789, 16645249, 43620649, 10527020, 5470200, 13923658, 2597558, 9736882, 9742045, 41639538, 26969638, 9895699, 16169773, 74916947, 106326561, 4481827, 166847212, 47684435, 1273294, 5688175, 30717056, 26366514, 24126026, 6186863, 13214675, 44768476, 23120311, 7951859, 5658808, 7168120, 10094155, 42985855, 26014320, 18289958, 2348979, 4453279, 15713330, 5418556, 26264709, 43349143, 7985518, 8071878, 65352790, 7675079, 82684023, 24399699, 327675, 81103615, 5130207, 71398208, 27566563, 30302930, 47757649, 89643136, 3027387, 37900420, 1142658, 36572118, 26041026, 669778, 29913146, 55991106, 41104566, 154050558, 15755928, 61156216, 10064268, 25550458, 29763178, 6862998, 2117053, 2146765, 33584567, 16778022, 58391834, 71126369, 8991431, 3880005, 1804038, 14380117, 84565144, 32351200, 101540068, 24533357, 40636692, 41705138, 9148423, 26393257, 23201106, 5467835, 20781551, 20510657, 15194418, 29966042, 30308218, 30438755, 48776349, 10249485, 6652207, 17792658, 4965975, 203629, 5420713, 10146457, 13968354, 25716, 2717894, 4406100, 9066768, 57267115, 76923957, 1371820, 11151642, 103432068, 5143731, 1772340, 123642255, 26314437, 52577352, 3702867, 38955261, 21161883, 35789189, 95623631, 12900148
03280011-eng.3, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295, 4294967295
03280012-fra.1, 329675900, 704951494, 837743481, 766937924, 460226614, 1808818751, 104300944, 1796239914, 708782899, 368458658, 350293922, 292815546, 1982945178, 1990495580, 1897101650, 1165382444, 61750054, 1889384060, 171873545, 586763523, 389934271, 618352944, 1797533333, 966256903, 1092533079, 547238374, 71615064, 168934520, 447221057, 88454137, 876864589, 1349939103, 155906942, 732859468, 222865705, 513086900, 1182058241, 864296825, 62693916, 1302083560, 818055612, 250309427, 613137090, 1164577091, 1235442354, 1185113053, 267115386, 1194431327, 869968790, 145099636, 1225422437, 184655967, 383213415, 623344001, 1207179372, 262138678, 536242260, 1448864889, 436393877, 648055310, 166888253, 828566359, 1432634099, 141488308, 20765421, 435425556, 103452925, 65552174, 643262124, 291221920, 274820358, 881907622, 10902488, 338448390, 370172237, 787241839, 1170538244, 108105054, 523820962, 39391286, 896993977, 230906949, 175799365, 455575016, 1744930202, 277247115, 141039567, 105705431, 590524292, 1910965273, 201656808, 1165848078, 3208523, 776573228, 749264724, 201062728, 695458483, 463009040, 22476442, 61633888, 847670522, 395590386, 36363191, 1168352586, 789644926, 2416812549, 379514290, 287494382, 617366740, 307061683, 153555934, 304401616, 457992307, 487453780, 391886293, 878780806, 266843809, 1223449911, 29133953, 215139782, 629621389, 349327459, 1933143669, 501909768, 246458132, 1585393212, 245913285, 1685403446, 295439613, 1803334664, 397687860, 1575671362, 807678794, 129926781, 397761391, 823290409, 121069468, 118418786, 2977733255, 124362449, 49457304, 206661429, 90897378, 73245565, 1933147896, 195405451, 1745399513, 88976584, 1198381247, 1296524646, 652870005, 212815469, 1262188371, 2100875630, 413575396, 782718662, 360266976, 1989743093, 1590471528, 830249140, 409240534, 1981209403, 887860870, 293763672, 985552513, 392174529, 1395476006, 251482043, 211265204, 383139919, 647180275, 320034894, 2258837496, 75382362, 692855831, 1357822777, 1398412298, 62497271, 673995521, 122729359, 359689602, 245294127, 1210598844, 613643014, 350071814, 1571683563, 1199707224, 719448695, 351061958, 756130271, 1708651135, 489867758, 27265455, 942959624, 919563418, 316733894, 618820207, 984443282, 1154345035, 2140365694, 1506440192, 569855061, 447255771, 593361075, 564027897, 1982497773, 138892096, 210632499, 244379651, 905799862, 735911299, 885220398, 2464297667, 15528939, 46967668, 550520104, 817869233, 2008449, 1823534196, 560362881, 769822220, 1583356135, 365933966, 802547110, 1115781371, 506361428, 33669500, 1064274100, 540997723, 238167796, 474889299, 1274170162, 541473665, 1905427978, 14157167, 499137285, 422786567, 150594627, 217442998, 631032996
03290004-eng.0, 36879188, 6191771, 925339, 2499005, 8061326, 4345736, 3677981, 4623532, 1364646, 1170813, 424963, 25298936, 15125083, 10951426, 6397756, 9815193, 257925, 8053194, 612580, 2017898, 13272041, 7667274, 13171745, 2227286, 14239500, 8819631, 16786269, 985355, 23440883, 5654869, 2546618, 3006225, 859548, 27598658, 17182803, 1169384, 5399618, 6902325, 12527300, 3548167, 4662950, 5767368, 15398964, 294285, 4211811, 6132539, 12865021, 1972474, 19459938, 5676426, 4399712, 16035688, 2374414, 7792936, 1604445, 8041761, 1843734, 3621351, 14534189, 9083614, 4084303, 4071267, 1270014, 6779438, 4634292, 19283455, 3413959, 2301596, 13680829, 511185, 4290576, 728355, 414157, 1513227, 6941848, 3370698, 3632948, 8255633, 882059, 25023998, 6605095, 14351802, 22499302, 17458978, 4302818, 10107427, 2772463, 11201057, 1871852, 4482058, 25453939, 1177331, 32458548, 1247108, 191726, 859981, 7494568, 14320813, 11669040, 2426505, 17304958, 1450505, 6563831, 869994, 838346, 1238486, 19951094, 21297652, 3307623, 3984198, 1194254, 275917, 10726879, 932931, 500479, 12305159, 2579666, 10023248, 9656167, 5263472, 11361056, 5376945, 3262851, 178615, 3287195, 16157407, 9776418, 25182517, 3204593, 1251948, 18993548, 633450, 9151658, 569988, 2547644, 18060820, 16720237, 8580726, 2362039, 3506541, 2002308, 4020333, 5176109, 624510, 25222121, 1284232, 9863325, 2039597, 3507585, 4543404, 10399222, 34308528, 1480152, 115580, 14280716, 12449680, 1596431, 3580967, 2724479, 14324203, 27915426, 10390193, 15760029, 10594092, 5269508, 1526012, 6194127, 5912846, 1041147, 9458646, 9449417, 5717563, 8672321, 2533548, 4828427, 5475663, 11049736, 9636149, 12281881, 2769819, 11466060, 12388253, 2182065, 5274894, 8335593, 478251, 19572671, 19582996, 1647684, 7254675, 413984, 6595680, 10390729, 3314972, 6850107, 14057569, 9598894, 5989319, 14096454, 1834397, 3687861, 39469073, 6181619, 1164035, 1588624, 1712420, 3121626, 2999832, 714253, 234592, 400478, 4938411, 15274490, 6812143, 4093703, 12808750, 4940255, 428120, 17007676, 10917910, 6214681, 339199, 5901816, 887634, 328607, 2281412, 6189057, 22685648, 2443287, 2027154, 4455372, 25469112, 2066638, 2844114, 599425, 6179596, 3817557, 614213, 1920391, 2576583
